pid id fid mid
222 6541 9397 8575
222 10181 6982 2627
223 713 7628 2335
223 2007 7817 713
223 2335 867 2669
223 6245 7880 5614
223 7765 8494 10039
223 7817 0 0
223 8494 0 0
223 8839 7817 713
223 10039 7628 2335
224 6429 2673 4676
225 934 10586 5737
225 1353 9763 4966
225 1696 4554 8587
225 4160 10586 5737
225 6293 10586 5737
225 7056 4554 8587
225 8019 9763 4966
225 8630 10586 5737
225 10210 9763 4966
225 10408 9763 4966
226 2691 0 0
226 8434 2791 2691
227 2695 0 0
228 604 0 0
228 2947 2696 4211
228 3765 604 2947
229 664 8277 3555
229 1777 8277 3555
229 3555 3206 2703
229 8277 0 0
229 8700 3206 2703
230 3698 9215 2713
230 8020 9215 2713
231 112 8810 7071
231 3026 4889 4706
231 3152 114 1411
231 6453 9488 5138
231 10386 4889 4706
232 912 5323 6764
232 2030 5323 6764
232 2726 0 0
232 3287 9094 912
232 8454 3163 5304
233 3782 2736 5913
234 1774 9499 7914
234 2737 0 0
234 5554 2737 724
234 6236 9499 7914
234 9499 0 0
235 2143 9247 6548
235 4122 9247 6548
235 4788 9247 6548
236 572 1338 5922
236 1338 2741 8811
236 2653 1338 5922
237 1617 3276 2759
237 2999 8949 1617
237 8215 8949 1617
237 9150 8949 1617
238 780 965 6459
238 3178 965 6459
238 3484 965 6459
238 3991 965 6459
238 6459 259 2761
238 7049 965 6459
238 7248 965 6459
239 186 8326 4367
239 634 6185 8549
239 786 4727 4119
239 872 6185 8549
239 1517 4727 4119
239 2074 0 0
239 3827 4727 4119
239 4330 0 0
239 4367 2074 10733
239 5084 1517 3394
239 5703 6185 8549
239 6068 8326 4367
239 7722 1517 3394
239 8319 4330 3847
239 8549 1775 6528
239 9400 4330 3847
239 10375 6185 8549
240 1413 2785 962
240 7641 2785 962
241 4653 7142 9947
241 5215 7142 9947
241 6857 7142 9947
241 7142 8112 2792
241 8747 8112 2792
241 9947 0 0
241 10206 8747 7194
242 84 2802 1372
243 2199 10387 8367
243 4293 0 0
243 6520 4293 2199
243 7989 10387 8367
243 8047 7989 7294
243 8367 6964 8721
243 9431 309 9188
243 10598 4293 2199
244 2196 2377 1195
245 1132 7400 2824
245 2126 7400 2824
245 2460 2126 8209
245 5718 4105 1132
245 8150 2126 8209
245 10518 4105 1132
246 3038 0 0
246 6192 3961 3038
246 6305 645 4714
246 7277 3961 3038
247 2400 10322 6782
247 8866 10482 8913
247 8913 0 0
247 10482 2897 2817
248 479 0 0
248 1911 479 2841
248 2273 0 0
248 2841 8000 2903
248 4908 8418 2273
248 5863 479 2841
248 7043 8418 2273
248 8418 8000 2903
249 4600 2909 6531
249 7083 2909 6531
250 868 9026 6579
250 1376 4460 7255
250 6004 4460 7255
250 6784 4460 7255
250 8137 9378 1418
250 9648 9026 6579
250 9661 6667 6784
251 187 2383 8943
251 705 9749 7191
251 1572 4837 8161
251 1701 0 0
251 2352 3684 2895
251 2431 5262 3763
251 2895 6597 558
251 3612 8687 3739
251 3763 8207 187
251 3914 2921 3138
251 5099 9749 7191
251 5262 0 0
251 5433 3684 2895
251 6275 5262 3763
251 6602 8687 3739
251 7191 0 0
251 7721 5433 1701
251 7953 1406 5884
251 8161 2383 8943
251 8694 5433 1701
251 9749 8207 187
252 3645 9575 4899
252 4899 4205 9050
252 9575 0 0
252 9968 9575 4899
253 89 1581 314
254 118 2944 10593
255 1734 2072 9987
255 2072 2965 5475
255 4269 8937 1117
255 5775 2965 5475
255 8497 8937 1117
255 9446 2072 9987
255 9987 0 0
256 1921 2976 6261
256 2981 1415 1921
256 3171 10679 1921
256 3191 1415 1921
256 3254 1415 1921
256 3925 10645 1921
256 6477 10679 1921
256 9342 1415 1921
257 743 9760 5710
257 919 4453 3574
257 1060 8381 7715
257 1094 2986 1060
257 3574 2986 1060
257 4453 0 0
257 4933 4453 3574
257 9760 5910 1486
258 2099 5184 2430
258 3964 5734 4156
258 4156 0 0
258 4980 5734 4156
258 5184 5985 3028
259 4259 2469 7492
260 2678 3045 8791
260 3087 3045 8791
260 3344 4180 7010
260 3798 4180 7010
260 3813 7333 3087
260 5133 7333 3087
260 5413 2678 9580
260 6631 2678 9580
260 7010 1194 4992
260 7704 4180 7010
260 9580 0 0
260 9634 7333 3087
260 10316 4180 7010
261 641 1087 7155
261 2295 0 0
261 3027 2349 2898
261 3092 7086 4447
261 3528 5005 8786
261 4447 0 0
261 4476 5005 8786
261 5005 0 0
261 5082 3250 8029
261 5191 2295 10333
261 5381 2295 10333
261 6289 3250 8029
261 7086 5873 3047
261 8029 0 0
261 8164 10277 9493
261 8786 1087 8315
261 8876 10277 9493
261 10333 10277 9493
261 10625 1087 8315
262 230 9802 6949
262 6949 298 711
262 9802 0 0
263 2313 3104 7423
264 1398 3345 7553
264 3868 6523 8568
265 3118 0 0
265 5902 0 0
266 26 6321 1173
266 3652 6328 9609
266 5407 6328 9609
266 7394 3463 9609
266 9851 9063 3000
267 4257 8658 3153
267 4570 8658 3153
267 8062 8658 3153
268 341 6134 8631
268 994 6134 8631
269 2276 6436 5643
270 155 0 0
270 1706 10072 155
270 2743 1706 247
270 3733 10623 3569
270 4655 9236 5758
270 5397 0 0
270 6069 1119 3733
270 6292 1706 247
270 6953 0 0
270 8032 9093 9316
270 8972 4196 10023
270 9236 4196 10023
270 9694 6953 8972
270 10023 0 0
271 838 5060 5154
271 3193 0 0
271 5060 6500 3193
271 5154 0 0
271 7085 5060 5154
272 9353 4100 3196
273 942 6178 3156
273 1563 6178 3156
273 3524 6178 3156
273 4096 6178 3156
273 6312 6178 3156
274 8856 1733 10573
274 10573 0 0
275 923 4981 7676
275 1484 4981 7676
275 3498 4981 7676
275 5807 4981 7676
276 2872 8569 3257
276 3879 1878 2872
277 46 2214 8722
277 886 2214 8722
277 1426 5719 3267
277 2214 0 0
277 2437 2214 8722
277 3267 0 0
277 8722 5719 3267
277 9440 2214 8722
278 1298 6792 3272
279 6045 3278 6619
280 707 5847 8074
280 3284 0 0
280 8074 7954 3284
281 970 6644 4300
281 1909 6644 4300
281 4300 0 0
281 6941 3289 3969
281 7221 6644 4300
281 7473 6644 4300
281 8480 6644 4300
282 2234 1402 4606
282 2236 283 5325
282 2418 283 5325
282 3397 3404 606
282 4606 4735 3290
282 5325 4735 3290
282 5349 10632 606
282 5887 9652 9877
282 6771 4735 3290
282 7573 1402 4606
282 9235 283 5325
282 9269 3376 8814
282 9652 4735 3290
282 9920 3376 8814
282 10357 1402 4606
282 10627 3376 8814
283 544 9789 3300
283 1662 7909 6576
283 3417 8090 6181
283 3942 9113 544
283 3984 5617 7958
283 4187 9113 544
283 6106 9672 8284
283 6181 0 0
283 6633 1662 8685
283 6710 9113 544
283 7689 9608 9414
283 8090 9789 3300
283 8177 9113 544
283 8232 9672 8284
283 8685 0 0
283 9258 1662 8685
283 9414 5816 5908
283 10608 9608 9414
284 4985 3781 3313
285 4939 3333 602
285 10300 4939 6842
286 1961 7328 6271
286 2116 7328 6271
286 7328 2987 3129
286 7610 7328 6271
286 8993 7328 6271
287 339 5230 3355
287 1391 6263 339
287 2191 5230 3355
287 6366 6263 339
287 7710 7520 2191
287 9396 7520 2191
288 2724 846 3358
288 3358 0 0
288 10238 846 3358
289 4305 7961 2894
289 6242 7961 2894
289 8591 7961 2894
289 10495 7961 2894
290 3512 8007 3387
291 426 6661 3648
291 671 5470 8838
291 781 4384 2024
291 3308 6661 3648
291 3619 1417 7445
291 3648 5470 8838
291 4384 5470 8838
291 5052 6661 3648
291 6661 0 0
291 6714 5470 8838
291 7469 5470 8838
291 7562 1417 7445
291 7696 6661 3648
291 9423 4068 7524
291 9757 6661 3648
292 2601 4847 6187
292 4602 0 0
292 4847 587 3398
292 5332 587 3398
292 8655 4847 6187
292 9491 4602 5332
292 10167 587 3398
293 74 0 0
293 1801 6129 10480
293 5937 7009 8531
293 6129 6306 3400
293 7678 2700 74
293 8886 6129 10480
293 10480 0 0
294 2668 8166 1884
294 8028 10501 7904
295 738 8540 3441
295 3596 8540 3441
295 5253 8540 3441
295 9803 901 738
295 10134 901 738
296 2507 3447 2020
296 4118 3447 2020
297 1988 192 3457
298 3041 4925 9907
298 4925 5399 3467
299 1520 0 0
299 2253 1520 5356
299 2272 5306 3337
299 3337 3472 10048
299 4390 1520 5356
299 5356 3472 10048
299 6787 1520 5356
299 7220 5329 10362
299 8318 1520 5356
299 10362 0 0
300 404 3492 2459
300 1730 3492 2459
300 1959 3492 2459
300 3539 8776 6208
300 5231 9087 9629
300 5372 8776 6208
300 6208 3492 2459
300 9629 0 0
301 1746 947 3515
301 2930 947 3515
301 3515 6216 3493
301 3915 947 3515
301 4159 947 3515
301 7385 947 3515
301 7627 6216 3493
301 7932 947 3515
301 9744 947 3515
302 4484 3494 9801
302 10143 3494 9801
303 9603 3857 10346
304 7855 280 6249
305 5147 3531 8498
306 2958 2762 6360
307 521 0 0
307 2351 3552 521
308 3768 0 0
308 6021 3768 7021
308 7021 3558 10400
308 8233 3768 7021
308 10233 3768 7021
309 1703 10696 3266
309 2304 1552 3266
309 6145 1552 3266
310 64 1822 8698
310 1038 1822 8698
310 1182 10690 7300
310 5571 32 7300
310 7300 3986 8453
310 8698 10288 3560
310 9473 1822 8698
310 10142 32 7300
311 372 3562 2494
311 497 2754 403
311 600 372 4214
311 3976 372 4214
311 4214 0 0
311 7274 3271 9090
312 9540 3564 4682
313 532 725 4785
313 640 0 0
313 725 0 0
313 2599 5222 3565
313 3565 0 0
313 4785 2297 3455
313 4974 2203 3063
313 5660 725 4785
313 7538 8146 640
313 8495 8146 640
313 10342 8146 640
314 2885 3575 5670
315 749 651 7471
315 1019 2650 1085
315 2611 6947 1019
315 3723 2650 1085
315 4016 3723 8004
315 5226 6947 1019
315 5284 3723 8004
315 5824 6947 1019
315 6734 651 7471
315 6947 0 0
315 7413 3723 8004
315 7440 651 7471
315 8004 0 0
316 8435 3668 9394
317 695 443 3522
317 5635 7724 6942
317 9527 443 3522
318 2664 3710 2793
319 719 8926 9082
319 1029 6418 3378
319 1261 6415 4252
319 1781 1857 4621
319 1857 7603 4881
319 1915 3637 10485
319 2011 0 0
319 2275 0 0
319 2742 2011 6680
319 3378 3990 552
319 3583 6415 4252
319 3625 10191 6709
319 3637 10191 6709
319 3736 3637 10485
319 3995 3637 10485
319 4015 10191 6709
319 4249 8926 9082
319 4252 0 0
319 4265 8926 9082
319 4495 6415 4252
319 4621 0 0
319 4662 2011 6680
319 4801 6415 4252
319 5541 2011 6680
319 5862 10191 6709
319 6165 3637 10485
319 6184 3990 552
319 6316 1857 4621
319 6358 3637 10485
319 6384 6418 3378
319 6415 8761 680
319 6476 3637 10485
319 6649 1857 4621
319 6680 10191 6709
319 6891 8926 9082
319 7431 8926 9082
319 7907 10093 5862
319 8728 2011 6680
319 8806 1857 4621
319 9213 6418 3378
319 9284 10093 5862
319 10485 8761 680
320 1030 5379 7497
320 2820 3839 6239
320 3424 9147 2813
320 3981 9147 2813
321 5489 9362 7363
321 8211 9362 7363
322 428 8759 6042
322 522 5274 6113
322 1359 8759 6042
322 2643 1331 4710
322 2733 10697 1999
322 3251 0 0
322 3302 1331 4710
322 3471 10462 7752
322 3659 2252 7812
322 3753 6961 1630
322 4134 5274 6113
322 4650 4161 5825
322 4710 1940 6207
322 5274 0 0
322 5952 7262 10521
322 6042 0 0
322 6065 5274 6113
322 6113 8528 5952
322 6150 4161 5825
322 6536 4161 5825
322 7250 1331 4710
322 7376 9966 4642
322 7812 8528 5952
322 7903 8040 3251
322 8040 1940 6207
322 8557 9988 1999
322 9036 5274 6113
322 9565 10462 7752
322 9753 8040 3251
322 9966 9724 686
322 10065 1331 4710
322 10265 4161 5825
322 10606 10462 7752
323 7001 3719 1709
324 30 8437 1689
324 41 4807 1158
324 120 7735 3741
324 223 2404 8400
324 815 8860 1982
324 950 5004 9750
324 1045 4052 5931
324 1183 1403 3840
324 1317 10184 1183
324 1383 4170 8617
324 2913 8437 1689
324 3321 0 0
324 3386 5004 9750
324 3540 3618 843
324 3741 0 0
324 3897 0 0
324 3940 10768 10769
324 3947 4170 8617
324 4052 2701 9910
324 4729 4434 8627
324 5004 1323 86
324 5041 7766 761
324 5340 7766 761
324 5437 7964 9251
324 5997 5041 7711
324 6675 1403 3840
324 6753 7964 9251
324 7355 3897 815
324 7425 3321 6675
324 7673 4052 5931
324 7711 6443 41
324 7735 10768 10769
324 7885 4052 5931
324 8230 3940 5340
324 8425 4052 5931
324 8627 0 0
324 8840 5004 9750
324 8965 4052 5931
324 9079 8715 4312
324 9117 5004 9750
324 9280 4052 5931
324 9361 4052 5931
324 9621 0 0
324 9769 4941 3540
324 9838 4170 8617
324 9992 3940 5340
324 10021 8086 9621
324 10310 7964 9251
324 10428 3608 4713
325 652 3752 8942
325 8677 3752 8942
325 9231 6940 8677
326 657 3758 9360
326 766 3758 9360
326 1699 3758 9360
326 1789 3758 9360
326 3758 0 0
326 7660 6022 1699
326 8726 3758 9360
326 9092 6022 1699
326 9360 0 0
327 2082 9927 796
327 5983 9927 796
327 9927 0 0
328 1890 10074 9883
328 9883 9015 3777
329 1082 528 8084
329 6040 528 8084
330 408 8244 3807
330 3807 0 0
330 4514 8244 3807
330 5476 8244 3807
331 1160 6114 3004
331 3004 0 0
331 3816 6114 3004
332 3800 5843 3860
332 3860 0 0
332 5843 0 0
333 584 5115 3288
333 3288 0 0
333 3965 6629 3996
333 3996 3864 1228
333 6499 5115 3288
333 6629 0 0
333 6788 6629 3996
333 8696 3864 1228
333 8815 6629 3996
333 9676 5115 3288
334 1848 1230 5207
334 2241 1230 5207
334 3243 10092 5207
334 3391 0 0
334 4328 10092 5207
334 5330 10092 5207
334 5491 10092 5207
334 5772 3052 3873
334 6474 3391 5772
335 2034 7669 3909
335 8527 2034 3902
336 2953 2865 4659
336 3009 10536 6182
336 4659 9890 3919
336 7030 10536 6182
336 8763 2865 4659
337 358 2561 953
337 953 6151 3945
338 160 8870 906
338 5094 9057 9464
338 5649 1273 3952
338 9464 1273 3952
339 1930 4005 1944
339 1944 10287 3955
339 3579 4005 1944
340 127 6286 2084
340 6286 10266 3956
340 10119 1663 10235
340 10235 0 0
340 10584 1663 10235
341 1120 5888 3957
341 3671 1120 3007
341 5247 5888 3957
341 6758 10641 3957
342 924 2298 1024
342 1024 5411 3970
342 1861 0 0
342 2298 0 0
342 3056 5411 3970
342 5338 2298 1024
342 6762 3056 1861
342 6967 2298 1024
342 7493 3056 1861
342 7499 3056 1861
342 7546 2298 1024
342 8316 3056 1861
342 8552 3056 1861
342 8577 2298 1024
343 7035 3825 5435
344 3438 9864 6660
344 6660 0 0
344 7809 9864 6660
344 9864 6825 4013
345 590 10541 4050
345 5011 10541 4050
345 6934 5011 9882
345 8366 5011 9882
345 9882 0 0
346 841 9043 1504
346 1504 0 0
346 4059 0 0
346 7112 9043 1504
346 9043 3546 4059
346 10071 9043 1504
346 10301 9043 1504
347 1589 0 0
347 5062 6029 1589
347 5583 6029 9944
347 6029 4635 4072
348 3762 7426 10216
348 4712 7426 10216
348 7287 7426 10216
348 10216 0 0
349 311 625 3495
349 438 2916 6469
349 683 6991 3707
349 1368 329 10319
349 1547 2916 6469
349 2120 2712 7246
349 2250 2712 7246
349 2712 0 0
349 3137 4845 1245
349 3151 6991 3707
349 3495 1365 576
349 3707 0 0
349 4060 1368 9542
349 4395 2712 7246
349 4408 625 3495
349 4462 10761 10762
349 4877 2916 6469
349 5152 3634 4079
349 5942 4845 1245
349 6469 4845 1245
349 6991 625 3495
349 7270 6991 3707
349 8169 10761 10762
349 8571 8169 311
349 8741 2916 6469
350 5988 4088 3824
350 10349 9118 5988
351 937 4089 5711
352 9729 0 0
353 6428 7620 9748
353 7620 9288 4097
353 9208 7620 9748
354 1181 4236 7725
354 2106 0 0
354 3231 275 10742
354 4236 0 0
354 5730 3231 6849
354 6849 2039 2106
354 7173 4110 4502
354 7725 4110 4502
354 7935 3751 9385
354 8916 3231 6849
354 9078 4236 7725
354 9385 4110 4502
354 9931 3751 9385
354 10360 4236 7725
355 9557 2612 4113
356 2505 2739 1773
356 2739 2324 4116
356 8067 8686 10510
356 8686 2324 4116
356 10510 0 0
357 511 10034 1469
357 591 10754 10755
357 697 2478 1579
357 1057 0 0
357 1246 4983 8842
357 1469 0 0
357 1579 452 10219
357 1676 5837 1057
357 1997 1002 6834
357 2478 0 0
357 2586 4750 593
357 2608 1002 6834
357 3040 5672 10084
357 3143 1246 435
357 3154 1246 435
357 3274 242 10243
357 3538 7786 8011
357 3603 4126 10160
357 3761 242 10243
357 3792 2586 4095
357 4095 0 0
357 4132 7786 8011
357 4137 3360 3349
357 4430 10388 824
357 4516 5672 10084
357 4793 3603 3054
357 4872 5826 10234
357 5146 1002 6834
357 5345 2478 1579
357 5826 10098 6959
357 5924 5837 1057
357 6038 1002 6834
357 6108 7786 8011
357 6206 4430 4137
357 6376 4430 4137
357 6516 0 0
357 6582 10281 778
357 6834 10098 6959
357 7082 0 0
357 7114 389 2511
357 7244 1002 6834
357 7276 1002 6834
357 7346 2926 5248
357 7392 4430 4137
357 7698 10388 824
357 7786 389 2511
357 8011 4126 10160
357 8222 5837 1057
357 8953 10098 6959
357 8990 7082 7114
357 9263 5672 10084
357 9571 242 10243
357 9903 5837 1057
357 10073 5826 10234
357 10243 389 2511
357 10246 10034 1469
357 10477 4430 4137
358 362 7946 10423
358 1976 7946 10423
358 6143 7946 10423
358 7890 7946 10423
358 7946 0 0
358 9670 4141 5173
359 93 218 9165
359 203 8198 7664
359 215 6592 3849
359 1090 1157 3348
359 1157 9010 4158
359 1536 2521 3536
359 1644 352 3140
359 2046 218 9165
359 2521 0 0
359 2801 218 9165
359 3053 218 9165
359 3081 1157 3348
359 3140 9416 9164
359 3334 6592 3849
359 3536 2212 6732
359 3610 2212 6732
359 3639 352 3140
359 3849 9416 9164
359 3928 1157 3348
359 4358 8198 7664
359 4492 2212 6732
359 5344 8198 7664
359 5879 2521 3536
359 6592 9010 4158
359 7664 0 0
359 7677 1157 3348
359 7726 6592 3849
359 8198 2212 6732
359 8488 1157 3348
359 8543 1157 3348
359 9165 2212 6732
359 9186 6592 3849
359 9530 2521 3536
359 10105 8198 7664
359 10577 218 9165
359 10579 1157 3348
360 2221 4162 7162
360 3747 4162 7162
360 7699 4162 7162
361 1941 5994 4179
361 4063 5994 4179
361 8402 5994 4179
362 714 0 0
362 1115 4185 714
362 3202 4185 714
362 5473 4185 714
362 7434 4185 714
362 7917 4185 714
362 9474 4185 714
362 10578 4185 714
363 3377 0 0
363 4186 0 0
363 6521 3377 4186
363 6875 6284 6521
363 7981 6284 6521
364 123 4192 4369
364 1851 4192 4369
364 3279 4192 4369
364 6798 4192 4369
364 9942 4464 6798
365 7587 4193 8797
365 8797 0 0
366 4199 0 0
367 2471 4446 3709
367 4446 3843 4210
367 5355 4446 3709
368 2017 9842 5920
368 3903 9842 5920
368 5920 4218 4770
368 9842 0 0
369 338 4560 9454
369 1524 0 0
369 1562 4560 9454
369 2107 8486 1524
369 2117 9685 7135
369 2975 1968 5209
369 4646 9685 7135
369 5140 4560 9454
369 6310 1968 5209
369 7135 8345 4229
369 8378 1968 5209
369 8486 8345 4229
369 8529 8486 1524
369 9101 4560 9454
369 9454 8345 4229
369 9685 0 0
370 1814 1496 4131
370 4131 0 0
370 5039 1496 4131
370 5347 8470 303
370 9734 8470 303
370 10278 1496 4131
371 5987 5494 8440
371 7023 3252 4790
371 7104 9319 4245
371 9983 3252 4790
372 2018 9986 3998
372 3998 4702 4248
372 7884 9986 3998
373 7738 2881 8389
373 8562 2881 8389
373 9463 2881 8389
373 9909 2881 8389
374 453 2320 3244
374 3125 7382 10452
374 3244 8260 4308
374 4448 7382 10452
374 5190 10640 4308
374 7783 7382 10452
374 9347 7382 10452
374 9716 5190 9832
375 6795 292 272
376 141 4329 2052
376 2052 0 0
376 4329 0 0
376 4555 4329 2052
377 6920 0 0
377 7420 10251 6920
377 9461 10251 6920
377 9839 10251 6920
377 10201 10251 6920
378 2476 8734 9205
378 3043 8734 9205
379 38 3721 4356
379 2794 38 3712
379 3296 38 3712
379 3712 0 0
379 10259 38 3712
380 4371 0 0
380 6364 8662 4371
381 4346 10171 4385
381 8800 10171 4385
382 2870 8750 4399
383 21 4410 3589
383 8483 3015 21
384 7361 8711 3418
384 8711 4422 3097
385 921 3436 4006
385 1672 3436 4006
385 3436 6943 4423
385 4006 0 0
385 4423 0 0
385 4525 6943 4423
385 5109 0 0
385 8499 5109 4525
386 1771 3238 4428
386 4417 9373 1771
386 5398 4417 6551
387 270 7727 8764
387 676 5454 5125
387 3794 0 0
387 3926 4722 4431
387 4009 7727 8764
387 5125 4722 4431
387 5454 0 0
387 6742 5454 5125
387 7727 4722 4431
387 7897 3794 3926
387 8945 5454 5125
388 7814 8697 4463
389 1723 0 0
389 2458 8583 9544
389 8175 1723 2458
389 9742 7672 4486
390 4098 3437 4496
391 814 6244 5865
391 1466 6244 5865
391 4951 6244 5865
391 6400 6244 5865
391 8607 6244 5865
392 2491 8281 3861
392 3055 6527 10224
392 3861 6832 3055
392 5518 6832 3055
392 7408 8281 3861
392 7687 6832 3055
393 507 1476 4549
393 2087 0 0
393 6431 507 2087
393 9096 507 2087
393 9476 507 2087
393 10382 507 2087
394 827 4319 5385
394 1972 2862 4553
394 2862 3120 6396
394 4319 2310 1920
394 4553 0 0
394 5008 2862 4553
394 5385 0 0
394 5857 2310 1920
394 9784 4319 5385
395 4614 2719 7351
395 7351 7313 4636
396 5175 6158 5155
396 9100 6158 5155
397 5365 9016 9510
398 839 2535 851
398 1193 2535 851
398 1618 2535 851
398 4993 2535 851
398 7393 2535 851
398 8807 2535 851
398 9845 2535 851
399 1361 6695 8553
399 1783 2258 9177
399 3937 1783 4811
399 6464 2258 9177
399 6695 0 0
399 6737 1783 4811
399 8110 4669 4272
399 8849 6695 8553
399 10537 10161 7583
400 156 9598 7226
400 4349 2663 4681
400 7226 2663 4681
400 8997 9598 7226
400 9040 943 4349
400 9598 0 0
401 10504 3757 4701
402 2067 6362 8912
402 4776 6362 8912
403 644 7862 10638
403 1105 2452 8105
403 2452 9600 4720
403 2562 9600 4720
403 3115 7862 4508
403 3442 7862 4508
403 4470 10637 4508
403 7862 9600 4720
403 8310 163 2562
403 10391 2452 8105
404 539 2779 5368
404 2779 4745 5145
404 5145 3469 8023
404 5368 0 0
404 9104 2779 5368
405 5896 1568 5679
405 8415 1568 5679
405 9824 289 4749
406 8196 4752 6005
407 565 0 0
407 916 4753 1596
407 1199 565 916
407 1367 4753 1596
407 1813 7947 2407
407 2407 0 0
407 2740 8902 1367
407 3939 7947 2407
407 5227 8902 1367
407 5960 565 916
407 7947 4753 1596
407 8902 0 0
407 9301 565 916
407 9667 8902 1367
408 211 6466 2624
408 1134 545 5950
408 1233 0 0
408 2624 9770 4762
408 3887 5827 2001
408 4589 5827 2001
408 5148 1233 1134
408 5792 1233 1134
408 5827 9770 4762
408 7249 545 5950
409 6416 2866 4765
410 9116 6140 7892
411 2501 3688 216
411 9302 3688 216
412 3979 8570 4456
412 7810 8570 4456
413 378 0 0
413 1221 378 2227
413 2012 0 0
413 2227 4830 2642
413 3222 8358 2012
413 3367 8358 2012
413 6809 8358 2012
413 7985 8358 2012
414 930 717 4841
414 2844 717 4841
414 6017 0 0
414 6966 930 6017
414 7076 717 4841
414 10309 717 4841
415 701 0 0
415 5277 701 5808
415 5808 8448 4857
415 6851 701 5808
416 193 4482 9849
416 2685 3853 7465
416 3853 0 0
416 4766 3853 7465
416 7465 10214 4886
416 9513 4482 9849
416 9754 4482 9849
416 9849 10214 4886
417 3356 4907 10223
417 10157 6650 3356
418 397 554 6828
418 554 0 0
418 6828 7974 802
419 8339 4922 6152
420 637 0 0
420 1063 6243 4928
420 1541 637 3968
420 1548 8035 7033
420 2139 9395 4195
420 3927 637 3968
420 3968 4603 4605
420 4195 6243 4928
420 4671 9395 4195
420 4736 637 3968
420 6716 6243 4928
420 7033 0 0
420 7757 8035 7033
420 8035 6243 4928
421 3449 251 4940
421 5813 251 4940
422 2066 6635 4433
422 8654 6635 4433
423 2466 8844 7150
423 4956 0 0
423 5819 4731 8989
423 5932 8844 7150
423 7859 4731 8989
423 8844 0 0
423 8989 5463 791
423 9427 1109 4956
424 207 2481 9310
424 7579 541 207
424 9159 6095 207
424 9310 4976 828
425 1660 2499 4958
426 2502 9804 9048
426 9048 4277 4962
427 5930 2780 7612
428 482 7551 10366
428 1666 4418 3878
428 2568 4418 3878
428 3338 4418 3878
428 4418 5012 7042
428 7042 0 0
428 7551 5012 7042
428 8322 7551 10366
428 10366 0 0
429 583 6336 10750
429 1831 5019 4822
429 2171 4995 583
429 3175 4995 583
429 5019 0 0
429 8512 5019 4822
430 2750 8718 6493
430 4035 8718 6493
430 5815 8718 6493
430 6493 0 0
430 8718 5744 5056
430 9559 8718 6493
431 5467 3718 8065
432 383 10187 5105
432 3731 5313 4497
432 4301 9097 3425
432 4497 6423 10470
432 5157 6423 10470
432 7789 10187 5105
432 10187 5313 4497
433 503 5118 5885
434 4454 0 0
434 4946 4454 8212
434 6399 4454 8212
435 4120 2880 8458
435 7910 4120 5655
435 8471 4120 5655
435 10003 4827 5134
436 4695 5141 6508
436 6508 5832 1052
436 7371 5832 1052
436 9135 5141 6508
437 4450 5166 4084
438 195 1043 4904
438 196 5009 6118
438 594 1478 4741
438 648 10152 3012
438 669 8115 5487
438 672 8115 5487
438 1478 0 0
438 1719 1043 4904
438 2519 10152 3012
438 2991 5009 6118
438 3012 1043 4904
438 3155 10152 3012
438 3173 8115 5487
438 3210 1478 4741
438 3682 9303 9409
438 3854 5009 6118
438 3935 5009 6118
438 4017 1478 4741
438 4153 0 0
438 4178 5009 6118
438 4250 8115 5487
438 4311 8115 5487
438 4741 5180 2254
438 4783 8092 6050
438 5009 1043 4904
438 5043 9303 9409
438 5213 195 4153
438 5582 5009 6118
438 6118 0 0
438 6259 5009 6118
438 6847 5009 6118
438 8411 10152 3012
438 8431 1478 4741
438 8484 10152 3012
438 8520 1478 4741
438 8705 9303 9409
438 9359 9303 9409
438 9726 195 4153
438 9906 10152 3012
438 10152 0 0
438 10236 8115 5487
438 10540 8115 5487
438 10569 10152 3012
439 5045 5181 1952
440 241 7728 3277
440 1198 7728 3277
440 1954 7728 3277
440 5127 7728 3277
440 6374 7728 3277
440 7343 5080 1826
440 7803 7728 3277
440 8500 7728 3277
441 250 0 0
441 8821 8085 6498
441 9412 8085 6498
441 9553 8085 6498
442 4340 5189 2287
442 8841 5189 2287
443 245 5192 9389
443 296 0 0
443 348 5192 9389
443 6489 296 10487
443 9389 8093 2246
443 10487 5192 9389
444 9134 5197 1591
445 4022 5600 8203
445 5600 10137 5200
445 7564 10137 5200
445 8203 0 0
445 8692 10663 8203
446 2711 6288 7918
446 5428 6288 7918
446 6288 9813 5217
446 7918 10760 2982
447 173 5353 2037
447 2037 0 0
447 3837 7793 7683
447 7793 6601 5228
447 8666 7793 7683
447 9007 7793 7683
447 10385 7793 7683
448 653 5289 6154
448 7062 8199 3764
449 1946 782 5324
450 5499 8401 1657
451 353 1202 1467
451 513 8742 4077
451 1356 8742 4077
451 1664 5382 7666
451 2631 6223 9273
451 4077 5382 7666
451 4585 1202 1467
451 5167 1202 1467
451 5799 6223 9273
451 6223 5382 7666
451 6840 1202 1467
451 6887 1202 1467
451 8167 6595 1664
451 9272 6223 9273
451 9273 0 0
452 967 5386 5369
452 1907 5386 5369
452 5386 0 0
452 6146 5386 5369
452 6203 5386 5369
453 1474 7310 5409
453 4622 2621 3690
454 77 801 5168
454 774 7151 5422
454 4615 801 5168
454 5977 801 5168
454 9374 7151 5422
455 2213 7601 8563
455 6361 7601 8563
