1 22 0.222221964874913
1 33 1.29050887637221
1 72 -4.1393100987056
1 136 1.14152976645978
1 164 -4.28279515870715
1 194 0.0490717408755386
1 277 1.97465306920939
1 279 5.8885589610202
1 399 -4.18529643762369
1 418 -0.633994466312102
1 476 -1.77894130645676
1 491 0.859321791936734
1 535 1.54495679877136
1 665 -0.364684773207925
1 739 -1.47683918722864
1 793 -3.91634463122864
1 820 -4.11853360589479
1 869 -5.25578005078906
1 1007 -4.63062847806326
1 1015 2.55988042177136
1 1027 -1.35409000747748
1 1068 1.63566594452252
1 1093 -2.5074925226444
1 1118 -6.41605632862368
1 1128 -3.94377278079061
1 1209 -5.79885180854022
1 1279 NA
1 1286 -3.02574237387097
1 1294 -1.28544157628984
1 1392 -2.07648048481133
1 1394 -3.19464737970715
1 1471 -3.67149577837175
1 1497 2.2162161173556
1 1583 -2.2257682089798
1 1593 -2.52916518672942
1 1659 -4.76563884670715
1 1667 -0.506227022040997
1 1742 2.72065768171016
1 1798 -2.68122550662369
1 1803 -7.12383011181133
1 1819 -2.21291716331365
1 1845 1.11535106718867
1 1847 2.10151547643751
1 1855 1.94177973893983
1 1877 -4.24197357654022
1 1891 -4.04855480612291
1 2010 0.031000777877088
1 2058 -5.41353739839402
1 2065 -0.669034115479029
1 2068 -1.50147476012446
1 2129 -4.28681176739402
1 2198 -2.6964408676444
1 2307 -1.59517125914673
1 2315 -2.72786598631365
1 2330 -2.70139721089479
1 2420 3.3595645150233
1 2518 -4.35192589139557
1 2520 -3.8715623653121
1 2556 -1.19261362545676
1 2628 -0.29179674989634
1 2658 -1.0971105166444
1 2705 -2.35584482889634
1 2716 -3.76146421906327
1 2772 -0.0154728311213627
1 2827 -6.07965784322864
1 2900 -5.47074611639557
1 2914 -0.44897244522864
1 2915 -1.59513063214673
1 2938 -3.62711133312446
1 2964 -4.30602915079061
1 2995 4.67132271285637
1 3010 -4.35774921995444
1 3064 -2.8140288739798
1 3073 -7.1513836340379
1 3161 -0.307899841206373
1 3179 -3.28248084620637
1 3293 1.21513519035405
1 3331 1.46688832079208
1 3454 -3.62534492387407
1 3470 -1.81073348154022
1 3505 -6.41183706662369
1 3533 0.123622016854822
1 3542 1.90854425554324
1 3599 -3.81257458354023
1 3679 -3.70377828114518
1 3716 -1.84881193431365
1 3793 -3.53567891039556
1 3812 -0.72043265556249
1 3831 -3.2742951809798
1 3852 5.49423872227058
1 3863 0.279981790856373
1 3872 0.304645653793626
1 4086 2.40466893635405
1 4108 9.71634033545978
1 4313 -0.0983648038128786
1 4337 -0.078410511789063
1 4386 NA
1 4419 -2.85214720628984
1 4572 -2.9858521183121
1 4574 -4.54832216789634
1 4611 -0.0933132245624898
1 4667 -2.39828983397825
1 4828 4.55864836212748
1 4924 -4.41382992312291
1 4989 3.340998469959
1 5028 -4.49089405648058
1 5033 -5.33992958139557
1 5079 2.05614702543751
1 5089 5.89207544868945
1 5159 -2.69631754056249
1 5164 2.599274463959
1 5218 14.6351241217921
1 5239 -1.68147777472942
1 5252 -5.07407304447748
1 5260 -5.89367066214518
1 5275 -1.19970066179061
1 5280 -0.358149447040998
1 5296 1.1170596750202
1 5298 -3.14505414072941
1 5328 -0.468855050479028
1 5339 -4.07971897639711
1 5361 6.58856919610366
1 5429 -2.9833265913121
1 5440 -2.62506890614673
1 5443 10.1962897226044
1 5523 -4.27709783497825
1 5548 -2.50761585072631
1 5555 -2.67714439912446
1 5566 -5.14937790922864
1 5579 -3.86816109162369
1 5631 -2.06081728245676
1 5693 2.88819056843751
1 5868 -2.9858521183121
1 5907 1.5973187630202
1 6003 13.2908450886879
1 6047 -10.5206649427891
1 6053 1.50980933512748
1 6070 -3.66733457347748
1 6077 -4.48736625112291
1 6144 2.38033290387709
1 6171 -0.831251828727865
1 6221 -0.959404786623686
1 6256 0.789256851854821
1 6327 0.503513158210939
1 6682 0.685312983292853
1 6706 -5.13587115423019
1 6712 0.342890577187123
1 6722 -2.31556816253867
1 6812 -1.88992913339711
1 6820 0.618819656103659
1 6821 -0.155964548645951
1 7017 -5.59330094137175
1 7026 3.98199586210521
1 7093 3.2481140356267
1 7107 -2.83338949920792
1 7195 -3.04435343612446
1 7198 4.75793716112593
1 7205 -2.5138957716444
1 7240 10.821736878959
1 7305 -1.65662126648058
1 7356 2.1944762800233
1 7368 1.52046645685637
1 7387 4.63825763585482
1 7407 -3.30271074379061
1 7456 1.44060005387709
1 7570 -2.16283927839557
1 7578 -2.6923580006444
1 7679 -2.40143022154022
1 7729 -2.08720366181288
1 7749 -2.04982661287097
1 7769 2.85336640593828
1 7839 -4.37912704856094
1 7851 -1.50982816672941
1 7858 -1.63207581014518
1 7872 -0.930577048957535
1 7886 1.53729988712903
1 7898 -1.59098829787252
1 8001 -6.60240627820637
1 8015 -4.90983919656094
1 8033 -4.52019583320482
1 8095 -3.12576802139556
1 8220 -3.63847598956249
1 8223 -1.21373082662214
1 8334 1.30625360520939
1 8337 -0.726876702705599
1 8343 -3.2460190893121
1 8349 NA
1 8357 0.690178147103661
1 8601 3.7482114456267
1 8604 -3.03627399464595
1 8664 0.0855536887713602
1 8732 -0.460543452122911
1 8780 -1.83846339789324
1 8868 -0.317076016480577
1 8998 0.355194745459777
1 9002 -0.223901243477478
1 9005 -3.55994869845521
1 9110 -0.531082854707147
1 9140 1.25470642177136
1 9224 -5.87701588939557
1 9240 -3.1409811543121
1 9250 -4.74858593187097
1 9259 -2.03678178447903
1 9350 3.24399889002175
1 9447 -1.7526251506444
1 9525 -4.29016644606327
1 9558 2.57350356245978
1 9808 0.459225524626701
1 9925 -1.20981470514518
1 9952 -5.667126804041
1 10008 1.02505493085482
1 10024 -5.814566632041
1 10110 -1.71825978303945
1 10163 3.93245894012593
1 10189 0.137815384437509
1 10192 -2.58761524772786
1 10205 2.02879532345978
1 10227 2.65428712602175
1 10232 -3.33185985464595
1 10263 -4.01954033762213
1 10283 0.0535817961274774
1 10323 7.85997225777136
1 10339 -3.92523775053867
1 10438 -0.929495797146727
1 10503 -2.91789237922864
1 10522 -0.186317448540222
1 10610 NA
2 1229 16.5883702394391
2 3184 -4.73016631989479
3 866 -2.84921424912291
3 2629 2.252045569959
3 2694 -1.54169979179061
3 7066 -1.36089751306327
4 10107 NA
5 6794 -4.35377360906016
6 8660 -0.569823845207923
7 2026 0.134420171960552
7 2856 -4.88686109647903
7 4724 -4.21560928789479
7 5187 -2.2224915756444
7 7513 -1.99609643820637
8 181 -0.353266833647503
8 2648 0.355301363352499
9 2411 -1.54283930331365
9 2963 2.78220728620939
9 4138 -2.04763978972941
9 4416 -2.90047901847903
9 6264 17.5725664481259
9 7472 15.0198823891037
10 1577 5.41744866635715
10 4903 8.53747561577136
10 10183 27.5867111130456
11 119 0.615902790272134
11 337 3.71436350654479
11 633 -0.897631192146728
11 2744 -1.26821652778906
11 4073 2.61918713237786
11 4451 -3.99186319539557
11 4656 NA
11 4705 -4.56653998156094
11 5010 -0.663968726872523
11 6544 1.37466194254479
11 7338 -3.16016587120482
11 7517 -2.22039293922864
11 7563 2.32194025793829
11 7996 0.813672811458226
11 8782 -3.61987404137175
12 650 -1.79812164870405
12 955 -2.10661097606171
12 3225 -4.49433542847748
12 3696 -5.49628218662213
12 4014 -0.0597604647055974
12 5243 -3.04704175789324
12 5663 4.9676334489621
12 7352 2.30205688268945
12 9356 -4.36555703478906
13 3954 -0.351511429121361
13 7448 -4.27986191556094
13 9684 1.59421446937786
14 142 0.911533818292852
14 1190 1.27962574345823
14 1449 5.524738012959
14 2155 -1.73430899723019
14 2738 -1.61266849489634
14 3877 1.37083656593674
14 6970 4.87215901070862
14 7282 -0.153121868313653
14 7359 3.50969366187554
14 7577 NA
14 8955 12.660146737354
14 10006 1.1896856732913
14 10013 4.46058306043751
14 10293 NA
14 10421 5.04395047376981
15 4242 -0.75457916722864
15 5326 -3.514820767041
15 5914 3.11810465729285
15 8725 -3.88060002820637
16 483 -1.6658394170379
16 1150 -2.59305120214363
16 2051 -6.16346520247748
16 4630 7.93780754312903
16 6280 -4.09929487603945
16 8683 -1.43724526353867
16 8936 -6.11465457589479
